id,price
1339128527238167503,105.0
660900681829029323,34.0
1318326189365691811,55.0
1178119128636201164,124.0
1271962249834819627,48.0
709992306060080834,149.0
1293459462262768755,101.0
584646478266568354,222.0
53126020,178.0
48597973,261.0
41504894,225.0
44628557,43.0
862900577627154156,66.0
1236338692469671335,1174.0
1253355156369534716,99.0
1112246801409219137,72.0
651215282763664241,88.0
1191496115996104824,92.0
1345436157053991974,119.0
1338401902767464626,41.0
1085898,122.0
912413030834396629,18.0
1297217,105.0
37799117,183.0
28597308,120.0
1337590993714329830,109.0
1173082279848991989,36.0
51190011,155.0
1194319894888662332,41.0
1298645424466255676,47.0
973565475053845217,199.0
1166554376936039021,80.0
549626414342901494,181.0
32730333,152.0
916793451975516716,123.0
947603831042241255,40.0
759844531657133121,200.0
652247195573327606,87.0
1059963274556521305,109.0
784559659377978928,70.0
858628925684551246,423.0
1176665295828238266,129.0
1049791938712880593,94.0
38668281,94.0
5285533,75.0
1102684885702687168,111.0
981020096450913924,122.0
1070223347100091139,74.0
816473883459402364,118.0
891268573011807208,90.0
872430897741660310,278.0
27141824,84.0
8528953,139.0
827269532255363818,96.0
878755625874776455,54.0
1318056553744133850,100.0
1299150232151719103,86.0
31641205,365.0
1289189539900210366,40.0
1116592269731622589,79.0
30417793,211.0
1000023769473380955,133.0
684544498326919361,110.0
1368133899933056497,175.0
1178216335930095605,99.0
17662147,81.0
770479807076257638,97.0
670369362753442359,224.0
1021810749297732273,80.0
927544289262585138,28.0
706298980573207256,78.0
20315047,41.0
980310709606752660,94.0
1040405664886161772,102.0
1352134358130878165,46.0
5344630,136.0
683738197716730211,40.0
45263442,67.0
913476864045096362,63.0
1310712241733161494,60.0
28806048,324.0
1343598368477777655,56.0
34621817,90.0
796352978820216837,213.0
1116056689264465679,103.0
1323690543118007055,152.0
1128781170206701253,80.0
993850378639830596,44.0
969605546211874670,76.0
1211597944406777693,74.0
52877663,95.0
1300234874798682649,40.0
746341936747901627,213.0
1119344570723980043,21.0
1218784043629400276,162.0
1036793162929568450,91.0
1281949079186139620,56.0
860705302342840744,95.0
1318844578732425477,95.0
2319136,534.0
995476348287093775,93.0
646286485011206963,176.0
659058759521599745,154.0
1357536883877088459,82.0
1238401072925614436,69.0
19804684,68.0
21907666,160.0
1092010277923013301,32.0
1010146911447210660,54.0
1031783321277735386,137.0
37458926,129.0
33311625,40.0
1326847855935084979,93.0
1243414458853441943,109.0
34732572,97.0
812247755136666376,92.0
1353585921969029325,17.0
1041168777367584897,205.0
1314731229002097693,104.0
1187023205925798415,53.0
556904469310428876,178.0
6158230,98.0
678873241728068286,132.0
18443731,32.0
41204801,33.0
1259251081988279379,95.0
1329754807422243693,83.0
42020292,136.0
762747804578244934,139.0
986993979093444054,86.0
4772019,96.0
31894940,125.0
598529806182046268,93.0
18562237,141.0
861348698387494443,137.0
877324716172022410,104.0
811335468662764512,159.0
734156458639298772,60.0
1136688701239417633,63.0
1249291488006516361,136.0
45446226,185.0
862842416332380210,84.0
1205954448481027613,148.0
53390091,162.0
6549680,60.0
670756648220702893,95.0
1171600314212899366,162.0
1337601098063060627,50.0
1353704048293100920,87.0
936178777217496367,117.0
1366464694284378207,115.0
1120073017637398027,241.0
942688742109432848,119.0
1285004183365643050,28.0
961609295406831746,103.0
36617637,81.0
1115912852394004179,285.0
1264420243383092448,26.0
1104901204085948129,84.0
1252709518159343397,244.0
1353625288528013958,113.0
1330509002484885364,131.0
659971772969888696,107.0
950810794775877488,111.0
1244107647401565769,60.0
40863068,62.0
734618893918020677,101.0
43772401,180.0
31426964,97.0
37045880,70.0
1008814152646082664,86.0
1312877888311326409,70.0
1217572126285434633,61.0
1097737074835610280,149.0
760769365084581130,63.0
1299473484518842196,22.0
1233982347197190482,99.0
979009479447836340,55.0
777902248131584817,94.0
1071605009805080180,100.0
954531627302154722,115.0
48918146,88.0
16204437,33.0
1068693700454680614,238.0
44639907,78.0
21039766,295.0
1290520824221701062,8.0
1115308353503495017,105.0
618781924061458552,106.0
674992956807655424,55.0
924532544626967749,41.0
1284711379562355983,52.0
1168918440256961720,100.0
36500437,135.0
1031847351630941996,86.0
1106586689376206755,96.0
1094286586778664236,84.0
1217489283372599830,19.0
43237035,163.0
927528844340187037,52.0
831294720472265910,111.0
53961488,250.0
983286166222532671,261.0
1263718229992033876,82.0
34988982,52.0
1329708793935649302,182.0
52651940,29.0
1091919418101827024,60.0
1144749133837053346,146.0
1181747045259584527,106.0
985293267574109839,113.0
1033324542362929040,77.0
31694475,169.0
1365635357360238932,57.0
1196964987248734104,88.0
1106650239058092118,27.0
1248292,118.0
656377874187942272,88.0
1135206801951234191,39.0
1119440072678564348,119.0
985437540121072665,195.0
755603886973372581,73.0
41907376,143.0
1211721921538379181,54.0
615667903168454332,99.0
40857720,55.0
1231671516375598885,109.0
607815399076574491,120.0
1313939741238761348,37.0
1080506256900034380,56.0
4263173,52.0
1107041045798903814,55.0
680123709618857670,117.0
1070356302328589604,92.0
1191341587650415637,44.0
1289221574768102658,180.0
957642055471468532,148.0
762070837694582513,219.0
1112304329609032987,61.0
1057030617472478638,164.0
17662475,132.0
1365276377025243160,21.0
36094925,165.0
835658072223347323,395.0
892493621964852516,70.0
48102413,60.0
21212218,285.0
19191289,148.0
8804545,58.0
23491904,53.0
1172387095751462774,113.0
1146339289934843117,128.0
685952147619590894,59.0
16970352,632.0
1181651206878811567,109.0
811231156254781926,1000.0
872244649007441176,118.0
876078333921242971,90.0
1299162768942996335,142.0
3527783,57.0
15377196,321.0
11538250,68.0
857947787575889667,65.0
801808008082591291,58.0
1331173706077100142,283.0
1200647949601532265,54.0
26213529,154.0
53602913,65.0
32862088,203.0
20238369,81.0
1171520337389483848,76.0
1226568078496975618,60.0
136058,24.0
649867705781210882,94.0
1085499172003381566,66.0
41038604,112.0
1130904345708509388,135.0
1038926894925390819,91.0
1364476792835645609,251.0
50873864,90.0
1034585714031406864,68.0
803393200678448586,68.0
1205804412024603213,35.0
1309333829193978946,90.0
33736696,96.0
767203582868598801,114.0
903340339297565136,53.0
1246232102144497209,180.0
52550563,194.0
548583105743074360,102.0
1363108943441808161,119.0
38799907,37.0
38450877,86.0
15651554,60.0
604289882086892565,41.0
934122653019384019,25.0
644951663997050143,28.0
1253516030970372851,50.0
726571417557729168,161.0
1139139501604137313,42.0
1087135455822284107,72.0
1126580049132168086,40.0
1240004090002903696,54.0
1288467232645723279,47.0
896173225968708531,80.0
1222964572719202499,159.0
1253687890325953994,109.0
1123697460167068568,34.0
598886721910452615,114.0
998504941538750907,112.0
704930231109266876,376.0
822426161744963141,36.0
1234109975660268305,374.0
28395067,39.0
623024154981920208,36.0
1181828752225139576,190.0
831930006662928432,47.0
696168807541586010,122.0
1141978844219445396,137.0
21158218,50.0
1211509543946144532,42.0
1226643840282601075,66.0
2096590,325.0
822943984385715457,129.0
1353531662553463443,167.0
1230156506555735363,108.0
1212519744089701473,120.0
19112671,97.0
1189280711690143867,86.0
826228277045490030,114.0
780967117614087296,149.0
1254299931271540744,68.0
1023667464741572527,144.0
17006923,77.0
33686014,24.0
1135353658390468388,121.0
891399806418270352,81.0
832013981205919237,35.0
1176738542557199149,150.0
1228980855611497519,457.0
49511751,122.0
1044295365361757805,10.0
1107990452056100617,159.0
1331186088421478076,106.0
1086656244137600665,51.0
597545269725553420,118.0
1124620750629573956,45.0
50950167,100.0
1329495743476208507,114.0
1059968276135528416,109.0
969358282445538587,101.0
1308907288505027736,114.0
1194052104014424703,154.0
1256304838391049351,114.0
1080924384277425792,297.0
23217051,174.0
18719337,58.0
1120093500114698390,180.0
1230233971998341189,67.0
25991131,80.0
706359356591205520,83.0
21545797,78.0
1358182108047929877,23.0
986054383252756420,120.0
18164030,78.0
685253566422593571,72.0
1070993900057172348,104.0
954216781302763432,81.0
1081879398019121198,88.0
1134761624390526643,140.0
887556623478958360,90.0
811710668567412478,38.0
46565987,37.0
1231231577683459970,59.0
1175886217990793964,170.0
699909469723642447,230.0
20357669,91.0
768925318061641546,171.0
31930015,44.0
1368714267955518260,22.0
24355249,79.0
1243299605707295482,102.0
660537274258232201,73.0
1330374666077658340,76.0
684517969486992644,161.0
1328953830429552799,100.0
1215994322530205333,140.0
1029430721020894338,93.0
23601424,49.0
1071603678256481463,100.0
1030994142840391210,138.0
13755327,93.0
1209457442504711064,250.0
24125795,608.0
1112411275482647872,51.0
1067349473548056626,66.0
50123222,141.0
1226222268680626543,41.0
762125863359182611,221.0
1145512964971361733,150.0
16734138,111.0
1044261105394915683,40.0
23969417,63.0
1172965039902179466,90.0
1354411352985692987,62.0
592587396555893041,140.0
919466674543614143,141.0
34994825,120.0
11882206,122.0
831111704807511325,106.0
1183081544642508286,83.0
1199132145237258978,74.0
1339090988023873262,120.0
1334663636495904078,60.0
670991216176521758,35.0
49926261,65.0
947696788684688566,138.0
1170215696791351569,40.0
1267773801225903983,77.0
35281230,100.0
1246941156546049275,79.0
1041095646494124294,165.0
1161568123696139605,113.0
690283852469036903,80.0
40425354,99.0
9127476,97.0
1340406956783230247,45.0
727381607763468591,250.0
51500255,94.0
832554858282421687,92.0
21390488,118.0
984281325063063267,260.0
15491094,90.0
34353268,81.0
696928,75.0
1278129718150001873,304.0
745360089177979182,93.0
1146223854113558279,250.0
34339600,29.0
815695756687775741,88.0
881610169503537181,39.0
971584701008857387,177.0
1279581132458508588,42.0
931665375098972080,110.0
861371756515982797,98.0
1217851429597439692,349.0
49188736,293.0
53750242,87.0
1339265728725504454,114.0
1273165957362609240,275.0
25448737,364.0
1095598270292303944,87.0
33087403,253.0
1213622912582557625,69.0
51134366,88.0
19423628,75.0
1052748077413427294,56.0
939773390326431475,143.0
641743727029180568,91.0
34813103,52.0
1061383842209093357,45.0
1368974630547284843,67.0
37588686,57.0
568561361709056941,106.0
26771360,35.0
1222402089699415219,118.0
967499877754550678,136.0
35799535,76.0
1247951643993537753,162.0
1256733130074024921,35.0
1272986379840090147,458.0
975809101502734417,111.0
1018761178586251786,90.0
1349211593893201961,44.0
1104284634792831605,128.0
1189706176798154917,25.0
5313252,77.0
27889509,99.0
578879895987663774,128.0
868810607980433848,106.0
1358849756169342748,120.0
1095420499734318087,124.0
31665979,214.0
24508884,20.0
36521818,47.0
4812872,100.0
43176252,81.0
1092719364698997148,48.0
1302075477999121170,190.0
1155556992989519377,166.0
49753825,67.0
930530364193890368,90.0
1074524288289066474,58.0
831481759219689225,79.0
1228862082073003099,55.0
732342376134135744,120.0
707044902688453898,190.0
1342608580565706537,168.0
1168046398172945988,251.0
52323294,94.0
12838356,117.0
1111394752715545000,108.0
778946948291269363,61.0
778795850717724908,89.0
716639170131670543,110.0
36262409,173.0
1310784455187957461,40.0
810736303916035178,36.0
1101431451244825640,123.0
16993980,571.0
1186094251798561604,123.0
1071709026955879687,85.0
19369221,201.0
29559860,130.0
1302733204873595137,141.0
1165891077010606347,126.0
1328859122668300522,67.0
1224553995025687483,65.0
685156054456646473,70.0
2388144,52.0
826528982939629996,58.0
1336341114020551198,37.0
15017291,74.0
609912450623640129,29.0
567120083413013808,107.0
22979863,135.0
993306575049625210,246.0
846949968707439830,177.0
1105694756198884798,76.0
41573257,102.0
36587505,269.0
594203170855907830,114.0
1217246325118509208,264.0
1290595140345043957,91.0
775264170708318315,148.0
980822987675801414,84.0
646319339068693683,53.0
924503368086788568,32.0
1168777224278608217,54.0
28824832,22.0
31426937,96.0
1232528486130402981,250.0
50518850,67.0
1283167297528395351,52.0
1060698520988132342,77.0
929689060219196030,98.0
1154372288064703796,190.0
906473185829561413,29.0
25718701,175.0
945456407450762585,163.0
38036504,30.0
1069425208124720651,95.0
685974616645995270,104.0
920045826372360219,360.0
1219389484721579226,264.0
20456319,164.0
1349866928472719103,68.0
970200620782611718,108.0
555865333518476162,70.0
11438317,86.0
32442838,74.0
42366550,270.0
1302020251260565347,70.0
1367336364321765927,140.0
24147709,50.0
625305592839290298,64.0
33775442,76.0
1031229806044934802,93.0
868580141731825927,219.0
1360687811986691450,20.0
1313019185716640294,115.0
1071768511661838622,521.0
1368749685503466639,23.0
1339951545850339355,96.0
1255056572664385556,39.0
1176909931318861077,78.0
1308525706039744072,260.0
1065949363533465813,40.0
42457540,571.0
16646591,231.0
31254294,202.0
688834425921594518,200.0
877418193406092414,135.0
204570,177.0
1330969761789996655,97.0
1308565480087373649,38.0
31455674,77.0
1220803508332781736,97.0
1234040744956542780,76.0
978461336598974441,55.0
563919279755848270,108.0
1365175400533719182,50.0
51369024,50.0
1320631254234174473,163.0
1338973125565744182,23.0
1237009849487604189,32.0
31923146,40.0
778805084606151259,104.0
1246929785903221892,208.0
84719,72.0
1208646513500721781,41.0
1299284545121232774,177.0
1349971330967545854,61.0
50473512,65.0
683780157697254550,55.0
53227837,171.0
661209282844320755,43.0
1156556935392611947,116.0
965298571085565309,42.0
1302942061339640138,105.0
35687410,28.0
1015865150432907725,274.0
22991001,205.0
678809807464342631,56.0
1131609735542534282,29.0
615892318735997347,34.0
49914088,127.0
40531779,125.0
50297203,35.0
1008601182663566909,112.0
1021680294024554996,134.0
32121856,79.0
38539338,199.0
1135387604943812130,343.0
1165803471150813405,110.0
671550124097559414,45.0
32841853,64.0
810802316831815844,145.0
1316621406937760124,57.0
882649576387493166,143.0
822979423898396740,208.0
895691871610143738,120.0
1204127346617066575,100.0
1368304377290123314,53.0
1217246598658115128,62.0
48578363,55.0
54361076,287.0
6067959,36.0
691827375145062533,216.0
837060396229128030,54.0
893931371923391434,67.0
577960547451462595,2251.0
1297609568828849538,92.0
1120123129968790952,38.0
1211583077777641986,63.0
48706649,49.0
1101330972806795086,126.0
645999756364325363,75.0
1209219599283317942,104.0
28244501,440.0
1357500156506108264,27.0
847081594340327851,147.0
1344215123779391824,67.0
27888194,378.0
21258978,26.0
1257078756060687931,208.0
904819749016138029,131.0
1249204860802721673,68.0
45647845,119.0
1039026870402137177,152.0
1065065703085446023,141.0
1126712062304100364,89.0
742600788928804131,58.0
1114676879926911651,79.0
912141007880361655,142.0
1133082926244884842,46.0
30498116,139.0
841867994354988906,219.0
886838944679434898,116.0
1075169412740839653,76.0
1056531217534965194,79.0
1247818495114874754,270.0
1349286127130154007,71.0
40879289,152.0
19149799,191.0
19185703,119.0
19267721,64.0
1297267838383061415,95.0
19567559,76.0
4523822,125.0
1247613987411291422,138.0
1206356645407921478,49.0
1095739791535578483,75.0
45612901,126.0
17681447,57.0
933083665761288813,153.0
50995253,128.0
858409598277379276,83.0
937393297011079067,201.0
37931719,900.0
53055878,63.0
1078122956400826771,444.0
1341289007574661914,87.0
1126768838200892841,36.0
1221704253070205943,140.0
3297333,32.0
739667513363311613,173.0
42640850,38.0
744105882375056385,59.0
1168096820137451024,129.0
1094262273340482528,184.0
23397073,197.0
13887762,136.0
1147604444314339566,43.0
967527713763127470,163.0
2117068,60.0
878147653742979745,30.0
667221383656178581,238.0
1315927169858857394,37.0
39544143,46.0
1347852336096629347,32.0
1055984880830919882,92.0
1196489012661858533,69.0
764333057320008178,37.0
31634050,210.0
47883571,308.0
15772040,100.0
791743707578581073,142.0
37940179,137.0
54179147,68.0
757831359167136642,55.0
1365815923097354176,148.0
49623223,155.0
1289687552286148472,88.0
20561727,207.0
897034289048035963,30.0
1234640844268595854,36.0
1239611312083529802,55.0
1212279819540481109,78.0
912882068324334977,130.0
1213553360941078476,117.0
564205418491290367,107.0
1365235977196242561,67.0
1243485436792447750,115.0
39550374,127.0
1116608467143606524,98.0
904313332374684168,37.0
48604787,115.0
1364314925330891142,145.0
644016931930223711,163.0
781207149625042273,119.0
635222371384751197,138.0
839092590627310168,23.0
629534713253592455,164.0
645420008448326677,116.0
10081378,50.0
53787924,95.0
911402966533460386,49.0
1167411614514400909,258.0
822262570224228544,462.0
37441389,115.0
688833720102322908,99.0
569410710324308174,114.0
848280208438546048,171.0
1087530991014548254,113.0
762929849174616439,128.0
939773351689648485,143.0
10913494,182.0
1350170060893865849,530.0
1359454613300614486,63.0
652253289429426165,84.0
16466310,107.0
1262788213193849396,127.0
35216136,110.0
49128789,126.0
1254306822344618594,85.0
53268021,116.0
1271776517180996369,46.0
663439437414367038,75.0
1118862524591676031,139.0
49848304,209.0
1309985826151500581,307.0
1363717118674871919,84.0
1003740172087771212,124.0
1265043243859348116,45.0
47915999,105.0
1295536530914244896,66.0
39954156,134.0
24740233,115.0
1364483995292925287,24.0
13017262,22.0
15925772,83.0
45698740,130.0
585162727510359453,111.0
1347118490791059274,212.0
1192754514143204121,93.0
594676504954847187,130.0
1277373545174116396,41.0
1146566772728882130,51.0
809168687956482082,104.0
1364282235000404403,43.0
933821650715144064,92.0
53548531,65.0
1115935511425696998,108.0
1126580895880126707,99.0
934745008649704360,35.0
30375580,240.0
49511750,144.0
14819428,273.0
952022112908548037,89.0
1131126849734196717,296.0
1010900670229132450,20.0
36367724,300.0
53121964,90.0
18016295,40.0
992544149739781182,103.0
623187127786692096,109.0
977426865799204825,49.0
732453994570643511,65.0
952776894571012455,141.0
1055571886527822616,132.0
664345391878682405,99.0
19406085,132.0
17233769,51.0
979417769395945472,190.0
53807656,152.0
40612872,23.0
1348554630753462173,176.0
1216860339808583642,57.0
1350466645323989763,135.0
949950737861121584,162.0
49742460,9999.0
1068859808919292433,216.0
1178831905671374497,88.0
1243591376346660851,52.0
49726154,106.0
35137335,500.0
964426653578011890,86.0
870081231519748312,83.0
1038061510114332215,63.0
32880197,166.0
41206544,171.0
24171096,57.0
45762315,112.0
25312533,81.0
1192697773364163975,63.0
45674396,80.0
1121112637448925263,49.0
654080915562183035,147.0
831692555597254156,77.0
21732035,99.0
644587868277112699,250.0
48130655,37.0
1328850751358781326,56.0
25437138,190.0
18151509,16.0
1217885140540637879,45.0
677526310239241354,30.0
1090316186014551964,151.0
38730025,90.0
50077189,233.0
991261670072215253,80.0
1112856833691485173,68.0
39550273,122.0
1035451008686038470,232.0
1365190651078838090,137.0
1225129989542354272,81.0
1097788123066339891,126.0
838318924588476835,203.0
49604000,911.0
1186332832725955512,51.0
1042734760792660679,82.0
